ID;DATA;HORA;DIA;MES;UF;ESTADO;ALO;CPC;CPCA;PP;CLIENTE_NAO_ESTA;CLIENTE_NAO_VALIDOU;DESCONHECE;DESCONHECE_DIVIDA;FALECIDO;FONE_MUDO;LIG_PERDIDA;PREVENTIVO;RECADO;ALEGA;RETORNO_AGENDADO;DADOS_INVALIDOS;SEM_INTERESSE;NAO_TABULADA;RETORNO_INDIRETO;FRAUDE;OCUPADO;RECEPT;PROCESSO_JURIDICO;CONTESTACAO;VALOR;TIPO;PRODUTO
8710;2019/04/04;11;4;4;SP;SÃO PAULO;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
8711;2019/04/04;11;4;4;SP;SÃO PAULO;37;19;11;8;0;1;0;0;0;2;0;0;5;6;2;0;3;0;10;0;0;0;0;0;426,15;HUMANO;FIXO
8712;2019/04/04;11;4;4;SP;SÃO PAULO;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;HUMANO;old
8713;2019/04/04;11;4;4;SP;SÃO PAULO;15;1;1;0;0;1;4;0;0;4;0;0;2;0;0;0;1;0;3;0;0;0;0;0;0;HUMANO;POS_PURO
8714;2019/04/04;11;4;4;SP;SÃO PAULO;325;185;92;66;0;12;9;0;1;5;0;0;37;63;17;0;37;0;75;1;0;2;0;11;8996,78;HUMANO;POS_PURO
8715;2019/04/04;11;4;4;SP;SÃO PAULO;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;HUMANO;WEB
8716;2019/04/04;11;4;4;TO;TOCANTINS;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;CONTROLE
8717;2019/04/04;11;4;4;TO;TOCANTINS;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;CONTROLE
8718;2019/04/04;11;4;4;TO;TOCANTINS;5;4;3;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;183,27;HUMANO;CONTROLE
8719;2019/04/04;11;4;4;TO;TOCANTINS;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;HUMANO;old
8720;2019/04/04;12;4;4;AC;ACRE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;CONTROLE
8721;2019/04/04;12;4;4;AC;ACRE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;CONTROLE
8722;2019/04/04;12;4;4;AL;ALAGOAS;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;CONTROLE
8723;2019/04/04;12;4;4;AL;ALAGOAS;105;48;18;18;0;0;1;0;0;4;0;0;2;16;14;0;0;2;50;0;0;0;0;0;863,46;DIGITAL;CONTROLE
8724;2019/04/04;12;4;4;AL;ALAGOAS;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;POS_PURO
8725;2019/04/04;12;4;4;AL;ALAGOAS;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
8726;2019/04/04;12;4;4;AL;ALAGOAS;8;1;1;0;0;2;0;0;0;2;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;HUMANO;CONTROLE
8727;2019/04/04;12;4;4;AL;ALAGOAS;49;18;10;6;0;1;8;0;0;2;0;0;5;5;2;0;4;0;15;0;0;1;0;0;611,94;HUMANO;CONTROLE
8728;2019/04/04;12;4;4;AL;ALAGOAS;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;FIXO
8729;2019/04/04;12;4;4;AL;ALAGOAS;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;POS_PURO
8730;2019/04/04;12;4;4;AL;ALAGOAS;9;5;1;1;0;0;1;0;0;0;0;0;1;4;0;0;0;0;2;0;0;0;0;0;112,04;HUMANO;POS_PURO
8731;2019/04/04;12;4;4;AL;ALAGOAS;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WEB
8732;2019/04/04;12;4;4;AM;AMAZONAS;23;10;6;5;0;0;0;0;0;1;0;0;0;3;1;0;1;1;12;0;0;0;0;0;325,47;DIGITAL;CONTROLE
8733;2019/04/04;12;4;4;AM;AMAZONAS;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;72;DIGITAL;POS_PURO
8734;2019/04/04;12;4;4;AM;AMAZONAS;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261,96;HUMANO;CONTROLE
8735;2019/04/04;12;4;4;AM;AMAZONAS;19;9;5;3;0;1;0;0;0;4;0;0;1;1;1;0;4;0;3;0;1;0;0;2;289,25;HUMANO;CONTROLE
8736;2019/04/04;12;4;4;AM;AMAZONAS;8;6;2;2;0;0;0;0;0;1;0;0;0;3;0;0;1;0;1;0;0;0;0;1;264,01;HUMANO;POS_PURO
8737;2019/04/04;12;4;4;AP;AMAPÁ;7;2;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;59,99;DIGITAL;CONTROLE
8738;2019/04/04;12;4;4;AP;AMAPÁ;5;3;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;HUMANO;CONTROLE
8739;2019/04/04;12;4;4;BA;BAHIA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;61,04;DIGITAL;CONTROLE
8740;2019/04/04;12;4;4;BA;BAHIA;218;113;51;49;0;0;7;0;0;13;0;0;3;29;33;0;2;7;82;0;0;0;0;0;2256,97;DIGITAL;CONTROLE
8741;2019/04/04;12;4;4;BA;BAHIA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;DIGITAL;FIXO
8742;2019/04/04;12;4;4;BA;BAHIA;8;7;4;4;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;524,68;DIGITAL;POS_PURO
8743;2019/04/04;12;4;4;BA;BAHIA;23;9;5;5;0;2;0;0;0;1;0;0;4;1;0;0;0;0;7;0;0;1;1;0;396,7;HUMANO;CONTROLE
8744;2019/04/04;12;4;4;BA;BAHIA;115;45;25;17;0;8;6;0;0;7;0;0;12;16;2;0;8;0;36;1;0;1;1;0;1485,03;HUMANO;CONTROLE
8745;2019/04/04;12;4;4;BA;BAHIA;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
8746;2019/04/04;12;4;4;BA;BAHIA;4;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;74,57;HUMANO;POS_PURO
8747;2019/04/04;12;4;4;BA;BAHIA;29;16;6;6;0;3;2;0;0;0;0;0;1;6;0;0;1;0;7;0;0;2;0;1;833,78;HUMANO;POS_PURO
8748;2019/04/04;12;4;4;BA;BAHIA;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WEB
8749;2019/04/04;12;4;4;BA;BAHIA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WTTX
8750;2019/04/04;12;4;4;CE;CEARÁ;276;105;37;36;0;0;5;0;0;22;0;0;1;30;37;0;2;11;143;0;0;0;0;1;1741,32;DIGITAL;CONTROLE
8751;2019/04/04;12;4;4;CE;CEARÁ;7;2;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;4;0;0;0;0;0;93,85;DIGITAL;POS_PURO
8752;2019/04/04;12;4;4;CE;CEARÁ;15;3;3;2;0;1;3;0;0;0;0;0;2;0;0;0;1;0;6;0;0;0;0;0;119,97;HUMANO;CONTROLE
8753;2019/04/04;12;4;4;CE;CEARÁ;90;43;26;19;0;2;7;0;0;3;0;0;12;10;0;0;11;0;22;1;0;2;1;4;1617,66;HUMANO;CONTROLE
8754;2019/04/04;12;4;4;CE;CEARÁ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
8755;2019/04/04;12;4;4;CE;CEARÁ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,99;HUMANO;OUTROS
8756;2019/04/04;12;4;4;CE;CEARÁ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;POS_PURO
8757;2019/04/04;12;4;4;CE;CEARÁ;14;7;4;2;0;1;0;0;0;0;0;0;0;2;0;0;2;0;6;0;0;1;0;0;207,37;HUMANO;POS_PURO
8758;2019/04/04;12;4;4;DF;DISTRITO FEDERAL;81;49;16;13;0;0;1;0;0;3;0;0;0;22;11;0;3;3;28;0;0;0;0;0;716,85;DIGITAL;CONTROLE
8759;2019/04/04;12;4;4;DF;DISTRITO FEDERAL;4;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;HUMANO;CONTROLE
8760;2019/04/04;12;4;4;DF;DISTRITO FEDERAL;36;13;10;9;0;3;4;0;1;2;0;0;4;2;0;0;2;0;9;0;0;0;0;1;718,65;HUMANO;CONTROLE
8761;2019/04/04;12;4;4;DF;DISTRITO FEDERAL;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;HUMANO;FIXO
8762;2019/04/04;12;4;4;DF;DISTRITO FEDERAL;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;HUMANO;POS_PURO
8763;2019/04/04;12;4;4;DF;DISTRITO FEDERAL;20;9;4;2;0;1;0;0;0;1;0;0;4;4;0;0;2;0;5;0;0;1;0;0;223,54;HUMANO;POS_PURO
8764;2019/04/04;12;4;4;ES;ESPÍRITO SANTO;15;10;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;1;5;0;0;0;0;0;0;DIGITAL;CONTROLE
8765;2019/04/04;12;4;4;ES;ESPÍRITO SANTO;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
8766;2019/04/04;12;4;4;ES;ESPÍRITO SANTO;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;CONTROLE
8767;2019/04/04;12;4;4;ES;ESPÍRITO SANTO;6;3;2;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;125,81;HUMANO;CONTROLE
8768;2019/04/04;12;4;4;ES;ESPÍRITO SANTO;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;POS_PURO
8769;2019/04/04;12;4;4;GO;GOIÁS;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;CONTROLE
8770;2019/04/04;12;4;4;GO;GOIÁS;105;44;22;20;0;0;3;0;0;16;0;0;2;12;9;0;3;0;40;0;0;0;0;1;897,86;DIGITAL;CONTROLE
8771;2019/04/04;12;4;4;GO;GOIÁS;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;FIXO
8772;2019/04/04;12;4;4;GO;GOIÁS;3;3;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;167,82;DIGITAL;POS_PURO
8773;2019/04/04;12;4;4;GO;GOIÁS;8;2;1;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;3;0;0;0;0;0;0;HUMANO;CONTROLE
8774;2019/04/04;12;4;4;GO;GOIÁS;50;29;21;19;0;1;4;0;0;1;0;0;4;5;1;0;4;0;10;1;0;0;0;2;1710,19;HUMANO;CONTROLE
8775;2019/04/04;12;4;4;GO;GOIÁS;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;HUMANO;POS_PURO
8776;2019/04/04;12;4;4;GO;GOIÁS;18;12;6;2;0;0;1;0;0;0;0;0;1;5;1;0;4;0;4;0;0;0;0;0;212,75;HUMANO;POS_PURO
8777;2019/04/04;12;4;4;MA;MARANHÃO;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,67;DIGITAL;CONTROLE
8778;2019/04/04;12;4;4;MA;MARANHÃO;84;36;14;14;0;0;2;0;0;3;0;0;0;11;11;0;0;3;43;0;0;0;0;0;610,97;DIGITAL;CONTROLE
8779;2019/04/04;12;4;4;MA;MARANHÃO;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,68;DIGITAL;POS_PURO
8780;2019/04/04;12;4;4;MA;MARANHÃO;12;2;2;2;0;0;1;0;0;0;0;0;4;0;0;0;0;0;4;1;0;0;0;0;119,97;HUMANO;CONTROLE
8781;2019/04/04;12;4;4;MA;MARANHÃO;40;14;10;7;0;2;3;0;0;5;0;0;3;3;0;0;4;0;13;0;0;0;0;1;518,54;HUMANO;CONTROLE
8782;2019/04/04;12;4;4;MA;MARANHÃO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;OUTROS
8783;2019/04/04;12;4;4;MA;MARANHÃO;7;3;2;2;0;0;1;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;231,23;HUMANO;POS_PURO
8784;2019/04/04;12;4;4;MA;MARANHÃO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;WTTX
8785;2019/04/04;12;4;4;MG;MINAS GERAIS;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;DIGITAL;CONTROLE
8786;2019/04/04;12;4;4;MG;MINAS GERAIS;430;195;76;71;0;0;17;0;0;32;0;0;1;66;52;0;6;6;185;0;0;0;0;1;3368,35;DIGITAL;CONTROLE
8787;2019/04/04;12;4;4;MG;MINAS GERAIS;4;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;DIGITAL;FIXO
8788;2019/04/04;12;4;4;MG;MINAS GERAIS;19;8;3;2;0;0;0;0;0;1;0;0;0;2;3;0;1;0;10;0;0;0;0;0;227,5;DIGITAL;POS_PURO
8789;2019/04/04;12;4;4;MG;MINAS GERAIS;31;10;7;4;0;1;4;0;0;2;0;0;4;1;1;0;4;0;9;1;0;0;0;1;555,83;HUMANO;CONTROLE
8790;2019/04/04;12;4;4;MG;MINAS GERAIS;230;103;71;58;0;3;26;0;0;21;0;0;12;14;8;0;19;0;59;1;5;4;0;6;4990,39;HUMANO;CONTROLE
8791;2019/04/04;12;4;4;MG;MINAS GERAIS;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;FIXO
8792;2019/04/04;12;4;4;MG;MINAS GERAIS;6;2;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
8793;2019/04/04;12;4;4;MG;MINAS GERAIS;8;2;2;2;0;0;3;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;215,1;HUMANO;POS_PURO
8794;2019/04/04;12;4;4;MG;MINAS GERAIS;73;43;22;18;0;1;5;0;0;4;0;0;3;12;5;0;6;0;17;0;0;2;0;2;2943,17;HUMANO;POS_PURO
8795;2019/04/04;12;4;4;MG;MINAS GERAIS;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;WEB
8796;2019/04/04;12;4;4;MG;MINAS GERAIS;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;HUMANO;WTTX
8797;2019/04/04;12;4;4;MS;MATO GROSSO DO SUL;28;12;4;3;0;0;1;0;0;3;0;0;0;2;6;0;1;0;12;0;0;0;0;0;126,39;DIGITAL;CONTROLE
8798;2019/04/04;12;4;4;MS;MATO GROSSO DO SUL;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;HUMANO;CONTROLE
8799;2019/04/04;12;4;4;MS;MATO GROSSO DO SUL;9;6;3;3;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;1;259,95;HUMANO;CONTROLE
8800;2019/04/04;12;4;4;MS;MATO GROSSO DO SUL;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;POS_PURO
8801;2019/04/04;12;4;4;MS;MATO GROSSO DO SUL;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;44,98;HUMANO;POS_PURO
8802;2019/04/04;12;4;4;MT;MATO GROSSO;19;12;6;6;0;0;0;0;0;0;0;0;0;5;1;0;0;0;7;0;0;0;0;0;289,48;DIGITAL;CONTROLE
8803;2019/04/04;12;4;4;MT;MATO GROSSO;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;POS_PURO
8804;2019/04/04;12;4;4;MT;MATO GROSSO;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;HUMANO;CONTROLE
8805;2019/04/04;12;4;4;MT;MATO GROSSO;13;9;7;7;0;1;0;0;0;0;0;0;1;2;0;0;0;0;1;1;0;0;0;0;442,53;HUMANO;CONTROLE
8806;2019/04/04;12;4;4;MT;MATO GROSSO;7;6;2;1;0;0;0;0;0;0;0;0;0;3;1;0;1;0;1;0;0;0;0;0;72,07;HUMANO;POS_PURO
8807;2019/04/04;12;4;4;MT;MATO GROSSO;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;HUMANO;WEB
8808;2019/04/04;12;4;4;PA;PARÁ;118;39;11;10;0;0;4;0;1;10;0;0;1;12;15;0;2;6;63;0;0;0;0;1;457,91;DIGITAL;CONTROLE
8809;2019/04/04;12;4;4;PA;PARÁ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
8810;2019/04/04;12;4;4;PA;PARÁ;8;5;3;2;0;0;0;0;0;0;0;0;0;0;2;0;1;1;3;0;0;0;0;0;106,73;DIGITAL;POS_PURO
8811;2019/04/04;12;4;4;PA;PARÁ;9;4;3;1;0;1;0;0;0;0;0;0;2;1;0;0;2;0;2;0;0;0;0;0;79,98;HUMANO;CONTROLE
8812;2019/04/04;12;4;4;PA;PARÁ;58;30;24;21;0;0;8;0;0;4;0;0;9;3;1;0;5;0;6;0;1;0;0;2;1740,66;HUMANO;CONTROLE
8813;2019/04/04;12;4;4;PA;PARÁ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
8814;2019/04/04;12;4;4;PA;PARÁ;13;6;2;2;0;0;1;0;0;1;0;0;2;3;0;0;1;0;3;0;0;0;0;1;298,74;HUMANO;POS_PURO
8815;2019/04/04;12;4;4;PB;PARAÍBA;56;24;7;7;0;0;2;0;0;3;0;0;2;5;12;0;0;0;25;0;0;0;0;0;370,64;DIGITAL;CONTROLE
8816;2019/04/04;12;4;4;PB;PARAÍBA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;DIGITAL;POS_PURO
8817;2019/04/04;12;4;4;PB;PARAÍBA;7;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;HUMANO;CONTROLE
8818;2019/04/04;12;4;4;PB;PARAÍBA;35;17;9;8;0;1;3;0;0;2;0;0;3;3;1;0;3;0;8;0;1;1;0;2;421,22;HUMANO;CONTROLE
8819;2019/04/04;12;4;4;PB;PARAÍBA;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;HUMANO;old
8820;2019/04/04;12;4;4;PB;PARAÍBA;16;10;7;4;0;0;1;0;0;2;0;0;0;3;0;0;3;0;3;0;0;0;0;0;655,75;HUMANO;POS_PURO
8821;2019/04/04;12;4;4;PE;PERNAMBUCO;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;CONTROLE
8822;2019/04/04;12;4;4;PE;PERNAMBUCO;254;97;40;35;0;0;5;0;0;13;0;0;2;32;25;0;5;2;137;0;0;0;0;0;1724,77;DIGITAL;CONTROLE
8823;2019/04/04;12;4;4;PE;PERNAMBUCO;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;DIGITAL;POS_PURO
8824;2019/04/04;12;4;4;PE;PERNAMBUCO;10;2;2;2;0;0;0;0;0;2;0;0;3;0;0;0;0;0;3;0;0;0;0;0;164,9;HUMANO;CONTROLE
8825;2019/04/04;12;4;4;PE;PERNAMBUCO;101;45;19;18;0;1;8;0;0;9;0;0;7;19;3;0;4;0;31;0;0;1;0;3;1331,57;HUMANO;CONTROLE
8826;2019/04/04;12;4;4;PE;PERNAMBUCO;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
8827;2019/04/04;12;4;4;PE;PERNAMBUCO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;old
8828;2019/04/04;12;4;4;PE;PERNAMBUCO;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;HUMANO;POS_PURO
8829;2019/04/04;12;4;4;PE;PERNAMBUCO;22;11;6;4;0;1;0;0;0;1;0;0;2;3;1;0;3;0;7;0;0;0;0;1;453,39;HUMANO;POS_PURO
8830;2019/04/04;12;4;4;PI;PIAUÍ;92;29;12;12;0;0;1;0;0;6;0;0;0;8;9;0;0;3;56;0;0;0;0;0;474,57;DIGITAL;CONTROLE
8831;2019/04/04;12;4;4;PI;PIAUÍ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
8832;2019/04/04;12;4;4;PI;PIAUÍ;4;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;HUMANO;CONTROLE
8833;2019/04/04;12;4;4;PI;PIAUÍ;26;18;18;16;0;0;0;0;0;1;0;0;1;0;0;0;2;0;6;0;0;0;0;0;1062,78;HUMANO;CONTROLE
8834;2019/04/04;12;4;4;PI;PIAUÍ;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;49,9;HUMANO;FIXO
8835;2019/04/04;12;4;4;PI;PIAUÍ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;HUMANO;POS_PURO
8836;2019/04/04;12;4;4;PI;PIAUÍ;6;4;3;1;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;162,41;HUMANO;POS_PURO
8837;2019/04/04;12;4;4;PR;PARANÁ;7;3;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;220,29;DIGITAL;CONTROLE
8838;2019/04/04;12;4;4;PR;PARANÁ;776;300;125;109;0;0;7;0;0;39;0;0;6;96;79;0;16;27;424;0;0;0;0;0;5346,69;DIGITAL;CONTROLE
8839;2019/04/04;12;4;4;PR;PARANÁ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;FIXO
8840;2019/04/04;12;4;4;PR;PARANÁ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;old
8841;2019/04/04;12;4;4;PR;PARANÁ;27;7;4;4;0;0;1;0;0;1;0;0;0;2;1;0;0;0;18;0;0;0;0;0;326,6;DIGITAL;POS_PURO
8842;2019/04/04;12;4;4;PR;PARANÁ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;WEB
8843;2019/04/04;12;4;4;PR;PARANÁ;86;37;16;10;0;1;7;0;0;2;0;0;19;11;6;0;8;0;19;1;0;0;2;2;912,63;HUMANO;CONTROLE
8844;2019/04/04;12;4;4;PR;PARANÁ;663;307;210;157;0;14;56;0;0;24;0;0;75;62;18;0;67;0;179;0;8;3;0;14;13448,23;HUMANO;CONTROLE
8845;2019/04/04;12;4;4;PR;PARANÁ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;HUMANO;FIXO
8846;2019/04/04;12;4;4;PR;PARANÁ;10;5;1;1;0;0;0;0;0;0;0;0;2;2;2;0;0;0;3;0;0;0;0;0;99,8;HUMANO;FIXO
8847;2019/04/04;12;4;4;PR;PARANÁ;4;1;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;HUMANO;POS_PURO
8848;2019/04/04;12;4;4;PR;PARANÁ;191;92;38;28;0;5;8;0;0;12;0;0;25;41;6;0;13;0;48;0;1;1;3;3;3812,62;HUMANO;POS_PURO
8849;2019/04/04;12;4;4;PR;PARANÁ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;WEB
8850;2019/04/04;12;4;4;PR;PARANÁ;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WTTX
8851;2019/04/04;12;4;4;RJ;RIO DE JANEIRO;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;DIGITAL;CONTROLE
8852;2019/04/04;12;4;4;RJ;RIO DE JANEIRO;292;130;48;47;0;0;3;0;0;23;0;0;4;47;34;0;2;2;132;0;0;0;0;1;2270,9;DIGITAL;CONTROLE
8853;2019/04/04;12;4;4;RJ;RIO DE JANEIRO;8;4;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;4;0;0;0;0;0;49,9;DIGITAL;FIXO
8854;2019/04/04;12;4;4;RJ;RIO DE JANEIRO;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIGITAL;OUTROS
8855;2019/04/04;12;4;4;RJ;RIO DE JANEIRO;12;9;3;3;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;0;0;0;264,73;DIGITAL;POS_PURO
8856;2019/04/04;12;4;4;RJ;RIO DE JANEIRO;24;6;3;0;0;1;1;0;0;2;0;0;9;0;2;0;4;0;4;1;0;0;0;1;0;HUMANO;CONTROLE
8857;2019/04/04;12;4;4;RJ;RIO DE JANEIRO;189;66;41;29;0;3;26;0;0;16;0;0;24;17;2;0;16;0;53;1;0;2;0;4;2685,34;HUMANO;CONTROLE
8858;2019/04/04;12;4;4;RJ;RIO DE JANEIRO;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;FIXO
